0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.53,22.117,22.564,22.751,22.63,22.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.441,21.535,22.217,22.619,22.652,22.712,22.74,22.762,22.806,22.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.363,21.552,22.184,22.531,22.547,22.619,22.58,22.707,22.646,22.773,22.861,22.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.396,21.413,22.415,22.575,22.542,22.591,22.635,22.641,22.63,22.729,22.69,22.701,22.937,22.97,23.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.519,22.217,22.586,22.569,22.619,22.525,22.586,22.69,22.63,22.685,22.828,22.8,22.883,22.943,23.052,22.981,0.0,0.0,0.0,22.641,22.503,22.437,22.2,21.874,21.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.535,22.04,22.668,22.624,22.685,22.564,22.646,22.553,22.674,22.734,22.707,22.839,22.905,22.817,23.02,23.085,23.178,22.872,0.0,23.047,23.003,22.8,22.905,22.828,22.492,22.084,21.807,21.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.457,21.968,22.696,22.63,22.707,22.751,22.729,22.674,22.646,22.602,22.8,22.943,22.866,22.943,22.817,23.003,23.069,23.156,23.288,23.293,23.222,23.074,22.937,22.784,22.778,22.778,22.734,22.349,21.73,21.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.829,22.685,22.773,22.833,22.69,22.734,22.806,22.729,22.701,22.729,22.937,23.003,22.937,22.894,22.937,22.932,23.129,23.08,23.353,23.512,23.244,23.195,22.976,22.855,22.861,22.789,22.723,22.729,22.15,21.691,21.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.619,22.866,22.806,22.789,22.872,22.723,22.778,22.932,22.756,22.8,22.828,22.926,22.921,23.08,22.998,23.184,23.074,23.222,23.375,23.528,23.162,23.091,22.943,22.85,22.8,22.866,22.767,22.756,22.415,22.299,22.31,22.095,21.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
