0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.832,26.82,26.956,26.82,26.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.894,27.031,27.068,27.043,27.031,26.894,26.77,26.67,26.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.043,27.278,27.229,27.179,27.13,27.068,26.944,26.857,26.807,26.745,26.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.628,30.002,30.387,30.327,30.195,30.002,29.761,29.978,0.0,0.0,0.0,26.72,27.476,27.439,27.328,27.241,27.167,27.08,26.956,26.882,26.832,26.807,26.72,26.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,30.231,30.363,30.339,30.267,30.183,30.123,30.05,30.074,29.954,29.3,28.214,27.563,27.797,27.526,27.39,27.291,27.192,27.117,26.981,26.869,26.782,26.77,26.72,26.683,26.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.423,30.399,30.411,30.387,30.339,30.243,30.231,30.195,30.11,30.038,29.942,29.543,28.85,28.227,28.667,28.043,27.612,27.439,27.328,27.254,27.13,27.018,26.894,26.757,26.683,26.608,26.309,25.846,25.72,26.259,26.334,26.321,26.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.339,30.387,30.363,30.339,30.303,30.303,30.183,30.183,30.183,30.159,30.086,29.978,29.893,29.64,29.227,28.667,28.214,27.735,27.55,27.414,27.303,27.155,27.068,26.956,26.795,26.695,26.533,26.371,26.221,26.196,26.409,26.409,26.434,26.396,26.246,26.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.219,30.267,30.255,30.231,30.219,30.207,30.147,30.123,30.086,30.05,30.026,29.942,29.869,29.724,29.446,28.923,28.362,27.895,27.711,27.526,27.303,27.254,27.179,27.055,26.869,26.695,26.509,26.409,26.434,26.446,26.509,26.471,26.484,26.471,26.409,26.396,26.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,30.471,30.411,30.243,30.183,30.147,30.159,30.159,30.123,30.086,30.026,30.002,29.978,29.93,29.918,29.809,29.555,29.045,28.472,27.981,27.772,27.587,27.377,27.414,27.328,27.192,26.981,26.745,26.633,26.546,26.596,26.596,26.509,26.558,26.521,26.496,26.496,26.446,26.521,26.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,30.411,30.351,30.219,30.147,30.11,30.123,30.135,30.098,30.074,30.038,29.99,29.942,29.905,29.893,29.833,29.652,29.167,28.582,28.03,27.784,27.637,27.513,27.6,27.451,27.278,27.278,27.08,26.993,26.882,26.795,26.733,26.67,26.683,26.633,26.583,26.546,26.509,26.633,26.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,30.327,30.255,30.267,30.219,30.159,30.123,30.123,30.123,30.086,30.062,30.038,29.99,29.93,29.869,29.821,29.821,29.761,29.761,29.446,28.753,28.214,27.92,27.76,27.92,27.784,27.563,27.34,27.155,27.167,27.08,26.969,26.844,26.745,26.757,26.708,26.658,26.646,26.633,26.633,26.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
