0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.708,19.681,19.681,19.681,19.521,19.521,19.548,19.615,19.615,19.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.775,19.601,19.508,19.508,19.521,19.481,19.508,19.535,19.548,19.535,19.588,19.575,19.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.934,19.588,19.535,19.481,19.454,19.454,19.481,19.495,19.535,19.535,19.521,19.521,19.561,19.721,20.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.788,19.681,19.535,19.521,19.495,19.441,19.428,19.454,19.454,19.468,19.495,19.521,19.535,19.561,19.681,19.908,20.12,0.0,0.0,0.0,0.0,0.0,19.655,19.575,19.374,19.414,19.468,19.561,19.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.801,19.641,19.561,19.561,19.521,19.495,19.468,19.441,19.441,19.468,19.468,19.495,19.548,19.561,19.561,19.641,19.841,20.08,20.266,0.0,0.0,0.0,19.535,19.468,19.401,19.334,19.388,19.388,19.414,19.441,19.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.881,19.748,19.655,19.601,19.561,19.521,19.495,19.481,19.468,19.468,19.521,19.521,19.548,19.588,19.588,19.588,19.655,19.655,19.801,20.014,0.0,0.0,19.628,19.428,19.428,19.414,19.307,19.294,19.307,19.321,19.334,19.348,19.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.841,19.761,19.681,19.615,19.561,19.521,19.521,19.508,19.481,19.481,19.521,19.548,19.561,19.588,19.615,19.641,19.641,19.695,19.788,19.948,20.094,19.868,19.548,19.374,19.388,19.374,19.267,19.2,19.16,19.174,19.254,19.307,19.401,19.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.147,19.974,19.868,19.801,19.708,19.588,19.535,19.548,19.521,19.481,19.481,19.495,19.535,19.575,19.615,19.628,19.641,19.668,19.748,19.868,19.974,20.027,19.814,19.561,19.401,19.361,19.321,19.227,19.16,19.093,19.107,19.214,19.334,19.428,19.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16,20.001,19.881,19.814,19.721,19.601,19.615,19.588,19.535,19.481,19.468,19.495,19.521,19.575,19.615,19.628,19.655,19.695,19.814,20.001,20.067,20.001,19.775,19.561,19.414,19.348,19.294,19.214,19.147,19.107,19.133,19.241,19.334,19.508,19.761,20.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,20.279,20.147,20.014,19.908,19.814,19.735,19.655,19.655,19.588,19.535,19.495,19.481,19.521,19.548,19.588,19.615,19.628,19.655,19.721,19.881,20.067,20.12,19.974,19.748,19.561,19.428,19.348,19.281,19.214,19.16,19.12,19.16,19.267,19.374,19.414,19.615,19.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
